link,title,city,price,nb_rooms,nb_baths,type,address,liv_rooms,surface_area,prop_age,floor_nb,Ascenseur,Balcon,Chauffage,Climatisation,Concierge,Cuisine equipee,Duplex,Meuble,Parking,Securite,Terrasse,Date
https://www.avito.ma/fr/centre_ville/appartements/Aprt_2ch__2sal_gde_terse_87m2_a__vendrecentre_vile_55179558.htm,Aprt'2ch''2sal'gde'terse'87m2'a''vendrecentre'vile,casablanca,1000000.0,2,2,Vendre,centre ville,2.0,2.0,2.0,2,False,False,False,False,False,False,False,False,False,False,False,2024-11-04
https://www.avito.ma/fr/val_fleuri/appartements/apartement_a_vendre_acote_de_arsalan_55660710.htm,apartement a vendre acote de arsalan,tanger,1800000.0,3,1,Vendre,val fleuri,3.0,3.0,3.0,3,True,False,False,False,True,False,False,False,True,False,True,2024-05-08
https://www.avito.ma/fr/narjis/appartements/Appartement_%C3%A0_vendre_92_m%C2%B2_%C3%A0_F%C3%A8s_55660449.htm,Appartement Ã  vendre 92 mÂ² Ã  FÃ¨s,fes,375000.0,2,1,Vendre,narjis,2.0,92.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,2024-06-12
https://www.avito.ma/fr/massira_1/appartements/Appartement_%C3%A0_vendre_57_m%C2%B2_%C3%A0_Marrakech_55660328.htm,Appartement Ã  vendre 57 mÂ² Ã  Marrakech,marrakech,450000.0,2,1,Vendre,massira 1,1.0,57.0,2.0,2,False,False,False,False,False,False,False,False,False,False,False,2024-12-05
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_71m%C2%B2_a_najmat_eljanoub3_4%C3%A8me_etage_55339650.htm,Appartement 71mÂ² a najmat eljanoub3 4Ã¨me etage,el jadida,295000.0,2,1,Vendre,autre secteur,1.0,71.0,2.0,4,False,True,False,False,False,False,False,False,True,False,True,2024-05-13
https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_vendre_90_m%C2%B2_%C3%A0_Haj_fateh_Oulfa_55659814.htm,Appartement Ã  vendre 90 mÂ² Ã  Haj fateh Oulfa,casablanca,790000.0,2,1,Vendre,oulfa,2.0,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,2024-07-14
https://www.avito.ma/fr/zouagha/appartements/Appartement_%C3%A0_vendre_50_m%C2%B2_%C3%A0_F%C3%A8s_55659719.htm,Appartement Ã  vendre 50 mÂ² Ã  FÃ¨s,fes,757763.1070355271,2,1,Vendre,zouagha,2.0,50.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,2024-12-04
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_avec_garage_108_m%C2%B2_55659454.htm,Appartement Ã  vendre avec garage 108 mÂ²,mohammedia,740000.0,2,1,Vendre,autre secteur,1.0,109.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,2024-12-26
https://www.avito.ma/fr/hay_al_farah/appartements/Appartement_%C3%A0_vendre__55659334.htm,Appartement Ã  vendre,rabat,1350000.0,3,1,Vendre,hay al farah,3.0,3.0,3.0,2,False,False,False,False,False,False,False,False,False,False,False,2024-10-14
https://www.avito.ma/fr/bir_rami/appartements/Appartement_a__vendre_55659283.htm,Appartement a vendre,kenitra,50000.0,3,1,Demande,bir rami,1.0,70.0,3.0,3,False,False,False,False,False,False,False,False,False,False,False,2024-12-07
https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_%C3%A0_vendre_%C3%A0_a%C3%AFnseba%C3%A2_1%C3%A9re_%C3%A9tage_55659196.htm,Appartement Ã  vendre Ã  aÃ¯nsebaÃ¢ 1Ã©re Ã©tage,casablanca,500000.0,2,1,Vendre,ain sebaa,2.0,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,2024-07-31
https://www.avito.ma/fr/el_haddada/appartements/Appartement_A_Vendre_Hedada_55658997.htm,Appartement A Vendre Hedada,kenitra,680000.0,2,1,Vendre,el haddada,1.0,92.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,2024-06-27
https://www.avito.ma/fr/hay_chmaou/appartements/appartement_%C3%A0_vendre__55658821.htm,appartement Ã  vendre,sale,18000000.0,2,1,Vendre,hay chmaou,1.0,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,2024-08-27
https://www.avito.ma/fr/hamria/appartements/appartement_%C3%A0_vendre_au_centre_de_hamria__55658820.htm,appartement Ã  vendre au centre de hamria,meknes,1271784.2417507907,2,1,Vendre,hamria,2.0,2.0,2.0,2,False,False,False,False,False,False,False,False,False,False,False,2024-05-12
https://www.avito.ma/fr/centre_ville/appartements/Appartement_%C3%A0_vendre_142_m%C2%B2_%C3%A0_Tanger_centre_55658492.htm,Appartement Ã  vendre 142 mÂ² Ã  Tanger centre,tanger,3249000.0,3,2,Vendre,centre ville,3.0,3.0,3.0,4,False,False,False,False,False,False,False,False,False,False,False,2024-11-18
https://www.avito.ma/vi/53634704.htm,Appartement Ã  vendre 80 mÂ² Ã  Agadir,agadir,640000.0,3,2,Vendre,abattoirs,1.0,80.0,3.0,1,True,True,False,False,True,False,True,False,True,False,True,2024-10-26
https://www.avito.ma/vi/55630439.htm,Appartement Ã  vendre 120 mÂ² Ã  Agadir,agadir,1200000.0,2,2,Vendre,amicales,1.0,120.0,2.0,4,True,True,False,False,True,False,False,False,True,False,True,2024-10-26
https://www.avito.ma/fr/dar_bouazza/appartements/_appartement_a_vendre_%C3%A0_dar_bouazza__Vue_sur_mer__55658448.htm,appartement a vendre Ã  dar bouazza Vue sur mer,dar bouazza,460000.0,2,1,Vendre,toute la ville,1.0,59.0,2.0,1,True,False,False,False,True,False,False,False,True,False,True,2024-07-08
https://www.avito.ma/fr/bouskoura_centre/appartements/Appartement_%C3%A0_vendre_56_m%C2%B2_%C3%A0_Bouskoura_55658376.htm,Appartement Ã  vendre 56 mÂ² Ã  Bouskoura,bouskoura,1136070.0551674247,2,1,Vendre,bouskoura centre,2.0,56.0,2.0,4,False,False,False,False,False,False,False,False,False,False,False,2024-06-13
https://www.avito.ma/fr/settat/appartements/Appartement_%C3%A0_vendre_70_m%C2%B2_%C3%A0_Settat_55658290.htm,Appartement Ã  vendre 70 mÂ² Ã  Settat,settat,450000.0,2,1,Vendre,toute la ville,1.0,70.0,3.0,1,False,False,False,False,False,False,False,False,False,False,False,2024-06-23
https://www.avito.ma/fr/les_princesses/appartements/Appartement_%C3%A0_vendre_118_m%C2%B2_maarif_les_princesses_55658220.htm,Appartement Ã  vendre 118 mÂ² maarif les princesses,casablanca,2000000.0,3,2,Vendre,les princesses,3.0,3.0,3.0,5,False,False,False,False,False,False,False,False,False,False,False,2024-02-20
https://www.avito.ma/fr/nouaceur/appartements/Appartement_%C3%A0_vendre_58_m%C2%B2_%C3%A0_Nouaceur_55657815.htm,Appartement Ã  vendre 58 mÂ² Ã  Nouaceur,nouaceur,250000.0,2,1,Vendre,toute la ville,1.0,58.0,8.0,4,False,True,False,False,False,False,False,False,False,False,False,2024-11-27
https://www.avito.ma/fr/gu%C3%A9liz/appartements/Appartement_%C3%A0_vendre_58_m%C2%B2_%C3%A0_Marrakech_55657799.htm,Appartement Ã  vendre 58 mÂ² Ã  Marrakech,marrakech,620000.0,2,1,Vendre,guÃ©liz,1.0,58.0,2.0,0,False,True,True,True,True,False,False,False,True,False,False,2024-02-10
https://www.avito.ma/fr/beaus%C3%A9jour/appartements/appt_a_vendre_55657785.htm,appt a vendre,casablanca,1382041.302228071,2,1,Vendre,beausÃ©jour,2.0,2.0,2.0,2,False,False,False,False,False,False,False,False,False,False,False,2024-04-20
https://www.avito.ma/fr/belv%C3%A9d%C3%A8re/appartements/je_cherche_App_a_vendre_55657725.htm,je cherche App a vendre,casablanca,1377957.7073955792,2,1,Demande,belvÃ©dÃ¨re,2.0,2.0,2.0,2,False,False,False,False,False,False,False,False,False,False,False,2024-08-12
https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_%C3%A0_vendre_62_m%C2%B2_%C3%A0_Casablanca_55657226.htm,Appartement Ã  vendre 62 mÂ² Ã  Casablanca,casablanca,1449420.6169641868,2,1,Vendre,ain sebaa,2.0,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,2024-07-25
https://www.avito.ma/fr/m'hamid/appartements/Appartement_%C3%A0_vendre_510_m%C2%B2_%C3%A0_Marrakech_55656650.htm,Appartement Ã  vendre 510 mÂ² Ã  Marrakech,marrakech,-862262.4508475463,2,1,Vendre,m'hamid,6.0,510.0,2.0,3,False,False,False,False,False,False,False,False,False,False,False,2024-04-05
https://www.avito.ma/fr/hay_moulay_rachid/appartements/appartement_a_vendre__55656408.htm,appartement a vendre,casablanca,690000.0,2,1,Vendre,hay moulay rachid,2.0,2.0,2.0,2,False,True,False,False,True,False,False,False,True,False,False,2024-12-30
https://www.avito.ma/fr/hay_moulay_rachid/appartements/Appartement_a_vendre_driss_harti__55656136.htm,Appartement a vendre driss harti,casablanca,700000.0,4,2,Vendre,hay moulay rachid,4.0,4.0,4.0,4,False,False,False,False,False,False,False,False,False,False,False,2024-04-20
https://www.avito.ma/fr/diour_jamaa/appartements/appartement_Lux_a_vendre_a_dyour_jamaa__55655902.htm,appartement Lux a vendre a dyour jamaa,rabat,2255078.9781434247,4,2,Vendre,diour jamaa,4.0,4.0,4.0,4,False,False,False,False,False,False,False,False,False,False,False,2024-09-24
https://www.avito.ma/fr/agdal/appartements/Appartement_a_vendre_55624991.htm,Appartement a vendre,rabat,2100000.0,3,2,Vendre,agdal,3.0,3.0,3.0,1,False,False,False,False,False,False,False,False,False,False,False,2024-07-02
https://www.avito.ma/fr/tilila/appartements/Appartement_%C3%A0_vendre_54_m%C2%B2_%C3%A0_Agadir_55655285.htm,Appartement Ã  vendre 54 mÂ² Ã  Agadir,agadir,380000.0,2,1,Vendre,tilila,1.0,54.0,2.0,4,False,False,False,False,False,False,False,False,False,False,False,2024-06-29
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_meubl%C3%A9_r%C3%A9sidence_vue_sur_mer__55089751.htm,Appartement meublÃ© rÃ©sidence vue sur mer,el jadida,1135368.5853794464,2,1,Vendre,autre secteur,2.0,70.0,2.0,3,False,False,False,False,False,False,False,False,False,False,False,2024-10-24
https://www.avito.ma/fr/najd/appartements/appartement_55654914.htm,appartement,el jadida,450000.0,2,1,Vendre,najd,1.0,65.0,2.0,4,False,False,False,False,False,False,False,False,False,False,False,2024-01-13
https://www.avito.ma/fr/mimosas/appartements/Appartement_lumineux_et_spacieux_quartier_Mimosas_55595267.htm,Appartement lumineux et spacieux quartier Mimosas,kenitra,800000.0,2,1,Vendre,mimosas,1.0,95.0,2.0,3,True,True,True,True,True,False,False,False,True,False,True,2024-04-01
https://www.avito.ma/fr/martil/appartements/appartement_a_vendre__55654736.htm,appartement a vendre,martil,979807.2112276228,2,1,Vendre,toute la ville,1.0,2.0,2.0,2,False,False,False,False,False,False,False,False,False,False,False,2024-05-30
https://www.avito.ma/fr/jerifat/appartements/Appartement_%C3%A0_vendre_68_m%C2%B2_%C3%A0_Safi_55654611.htm,Appartement Ã  vendre 68 mÂ² Ã  Safi,safi,400000.0,2,1,Vendre,jerifat,1.0,68.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,2024-03-31
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_81_m%C2%B2_%C3%A0_Casablanca_55654520.htm,Appartement Ã  vendre 81 mÂ² Ã  Casablanca,casablanca,600000.0,2,2,Vendre,autre secteur,2.0,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,2024-09-24
https://www.avito.ma/fr/tit_mellil/appartements/appartement_a_vendre_55654418.htm,appartement a vendre,tit mellil,250000.0,2,1,Vendre,toute la ville,1.0,70.0,8.0,2,False,False,False,False,False,False,False,False,False,False,False,2024-08-19
https://www.avito.ma/fr/marjane/appartements/appartement_%C3%A0_vendre__55654227.htm,appartement Ã  vendre,tanger,420000.0,2,1,Vendre,marjane,2.0,2.0,2.0,5,True,True,False,False,False,False,False,False,False,False,False,2024-10-06
https://www.avito.ma/fr/wifak/appartements/belle_appartement__55641839.htm,belle appartement,temara,1950000.0,3,2,Vendre,wifak,1.0,100.0,3.0,1,True,True,False,True,False,False,False,False,True,False,True,2024-03-29
https://www.avito.ma/fr/martil/appartements/appartement_en_face_la_plage_55653670.htm,appartement en face la plage,martil,1449750.4803857494,3,2,Vendre,toute la ville,2.0,3.0,3.0,4,False,False,False,False,False,False,False,False,False,False,False,2024-07-27
https://www.avito.ma/fr/bir_anzarane/appartements/Appartement_%C3%A0_vendre_67_m%C2%B2_%C3%A0_K%C3%A9nitra_55653021.htm,Appartement Ã  vendre 67 mÂ² Ã  KÃ©nitra,kenitra,1580427.3347916882,3,2,Vendre,bir anzarane,1.0,67.0,3.0,3,False,False,False,False,False,False,False,False,False,False,False,2024-10-09
https://www.avito.ma/fr/bourgogne/appartements/Appartement_%C3%A0_vendre_116_m%C2%B2_%C3%A0_Casablanca_52456053.htm,Appartement Ã  vendre 116 mÂ² Ã  Casablanca,casablanca,1500000.0,3,2,Vendre,bourgogne,3.0,3.0,3.0,7,True,True,True,True,True,False,False,False,True,False,False,2024-07-20
https://www.avito.ma/fr/centre/appartements/appartement_et_plateau_bureau_a_vendre__55652634.htm,appartement et plateau bureau a vendre,kenitra,1474031.0877975882,3,2,Vendre,centre,1.0,86.0,3.0,1,False,False,False,False,False,False,False,False,False,False,False,2024-03-16
https://www.avito.ma/fr/sidi_othmane/appartements/Appartement_Meubl%C3%A9_a_vendre_Hay_Nour_55652621.htm,Appartement MeublÃ© a vendre Hay Nour,casablanca,550000.0,2,1,Vendre,sidi othmane,2.0,2.0,2.0,3,False,False,False,False,False,False,False,False,False,False,True,2024-06-21
https://www.avito.ma/fr/a%C3%AFn_chock/appartements/Appartement_%C3%A0_vendre__ain_chock__55652615.htm,Appartement Ã  vendre ain chock,casablanca,670000.0,2,1,Vendre,aÃ¯n chock,2.0,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,2024-12-14
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_60_m%C2%B2_%C3%A0_El_Jadida_55652046.htm,Appartement Ã  vendre 60 mÂ² Ã  El Jadida,el jadida,380000.0,2,1,Vendre,autre secteur,1.0,60.0,2.0,3,False,False,False,False,False,False,False,False,False,False,True,2024-09-08
https://www.avito.ma/fr/berrechid/appartements/Appartement_%C3%A0_vendre_100_m%C2%B2_%C3%A0_Berrechid_55651820.htm,Appartement Ã  vendre 100 mÂ² Ã  Berrechid,berrechid,880000.0,2,2,Vendre,toute la ville,1.0,2.0,3.0,1,False,False,False,False,False,False,False,False,False,False,False,2024-04-11
https://www.avito.ma/fr/a%C3%AFn_chock/appartements/appartement_a_vendre_jnane_californie_84_m_55651387.htm,appartement a vendre jnane californie 84 m,casablanca,1250000.0,2,1,Vendre,aÃ¯n chock,2.0,2.0,2.0,2,True,True,False,False,False,False,False,False,True,False,False,2024-07-05
https://www.avito.ma/fr/autre_secteur/appartements/apparemment_rdc_107m_a_vendre__55522479.htm,apparemment rdc 107m a vendre,bouznika,1075550.7282080692,2,1,Vendre,autre secteur,1.0,85.0,2.0,0,False,False,False,False,False,False,False,False,False,False,False,2024-12-04
https://www.avito.ma/fr/martil/appartements/Appartement_a_vendre_a_cornich_Martil__55651346.htm,Appartement a vendre a cornich Martil,martil,750000.0,2,1,Vendre,toute la ville,1.0,2.0,2.0,5,False,False,False,False,False,False,False,False,False,False,False,2024-09-07
https://www.avito.ma/vi/55723042.htm,Appartement Ã  vendre roches noires Ã  Casablanca,casablanca,1044000.0,3,2,Vendre,roches noires,3.0,3.0,3.0,2,True,True,False,True,True,False,False,False,True,False,True,2024-09-23
https://www.avito.ma/vi/54862695.htm,appartement meuble a vendre quartier moudjahidine,tanger,2400000.0,3,2,Vendre,moujahidine,3.0,3.0,3.0,5,True,True,True,True,True,False,True,False,True,False,True,2024-12-14
https://www.avito.ma/fr/centre_ville/appartements/Appartement_%C3%A0_vendre_122_m%C2%B2_%C3%A0_Casablanca_55633903.htm,Appartement Ã  vendre 122 mÂ² Ã  Casablanca,casablanca,1150000.0,3,2,Vendre,centre ville,3.0,3.0,3.0,3,False,False,False,False,False,False,False,False,False,False,False,2024-10-11
https://www.avito.ma/fr/gu%C3%A9liz/appartements/bel_appartement_de_150_m_a_vendre_a_gu%C3%A9liz__54194739.htm,bel appartement de 150 m a vendre a guÃ©liz,marrakech,2550000.0,3,2,Vendre,guÃ©liz,2.0,150.0,3.0,3,True,True,False,True,True,False,False,False,True,False,False,2024-01-31
https://www.avito.ma/fr/centre/appartements/appartement_a_vendre_55650533.htm,appartement a vendre,kenitra,1517897.5163899316,3,2,Vendre,centre,1.0,75.0,3.0,4,False,False,False,False,False,False,False,False,False,False,False,2024-07-16
https://www.avito.ma/fr/lekhiam/appartements/Appartement_a_vendre_a_Hay_lagouira__55650524.htm,Appartement a vendre a Hay lagouira,agadir,1440340.5205464307,3,2,Vendre,lekhiam,1.0,54.0,3.0,0,False,False,False,False,False,False,False,False,False,False,False,2024-04-15
https://www.avito.ma/fr/bel_air___val_fleuri/appartements/Appartement_%C3%A0_vendre_82_m%C2%B2_%C3%A0_Tanger_55650442.htm,Appartement Ã  vendre 82 mÂ² Ã  Tanger,tanger,1100000.0,3,1,Vendre,bel air - val fleuri,3.0,3.0,3.0,3,False,False,False,False,False,False,False,False,False,False,False,2024-06-29
https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_HS_%C3%A0_vendre_74_m%C2%B2_%C3%A0_DARIS_Casablanca_55650202.htm,Appartement HS Ã  vendre 74 mÂ² Ã  DARIS Casablanca,casablanca,770000.0,3,2,Vendre,ain sebaa,3.0,3.0,3.0,0,True,False,True,True,True,False,False,False,True,False,True,2024-09-24
https://www.avito.ma/fr/cit%C3%A9_militaire/appartements/appartement_a_vendre_55650180.htm,appartement a vendre,sale,350000.0,2,2,Vendre,citÃ© militaire,1.0,2.0,2.0,0,False,False,False,False,False,False,False,False,False,False,False,2024-03-24
https://www.avito.ma/fr/gu%C3%A9liz/appartements/Appartement_Neuf_Majorelle_Boukar_55649964.htm,Appartement Neuf Majorelle Boukar,marrakech,820000.0,2,2,Vendre,guÃ©liz,1.0,90.0,2.0,2,False,False,False,False,False,False,False,False,False,False,False,2024-01-23
https://www.avito.ma/fr/ain_sebaa/appartements/Bel_Appartement_55649962.htm,Bel Appartement,casablanca,1452973.759461463,2,2,Vendre,ain sebaa,2.0,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,2024-10-16
https://www.avito.ma/fr/daoura/appartements/APPARTEMENT_A_VENDRE__55649958.htm,APPARTEMENT A VENDRE,daoura,775991.7821974583,2,2,Vendre,toute la ville,1.0,54.0,8.0,4,False,False,False,False,False,False,False,False,False,False,False,2024-05-27
https://www.avito.ma/fr/abouab_sala/appartements/Appartement_%C3%A0_vendre_50_m%C2%B2_%C3%A0_Sal%C3%A9_55649881.htm,Appartement Ã  vendre 50 mÂ² Ã  SalÃ©,sale,350000.0,2,1,Vendre,abouab sala,1.0,2.0,2.0,2,False,False,False,False,True,False,False,False,False,False,False,2024-06-24
https://www.avito.ma/fr/ziatene/appartements/Appartement__a_vendre_55649717.htm,Appartement a vendre,tanger,953263.8448164256,2,1,Vendre,ziatene,2.0,2.0,2.0,3,False,False,False,False,False,False,False,False,False,False,False,2024-07-09
https://www.avito.ma/fr/sidi_allal_el_bahraoui/appartements/appartement_a_vendre_a_sidi_allal_bahrahoui__55649678.htm,appartement a vendre a sidi allal bahrahoui,sidi allal el bahraoui,530000.0,2,2,Vendre,toute la ville,2.0,97.0,3.0,2,False,True,False,False,False,False,False,False,False,False,False,2024-07-11
https://www.avito.ma/fr/abbadi_braika/appartements/appartement_a_vendre__55649213.htm,appartement a vendre,temara,967029.6139273298,2,2,Vendre,abbadi braika,1.0,130.0,2.0,2,False,False,False,False,False,False,False,False,False,False,False,2024-02-21
https://www.avito.ma/fr/oued_f%C3%A8s/appartements/appartement_a_vendre_oued_fes_daam_55648684.htm,appartement a vendre oued fes daam,fes,390000.0,2,2,Vendre,oued fÃ¨s,2.0,80.0,2.0,2,False,True,False,False,False,False,False,False,False,False,False,2024-08-19
https://www.avito.ma/fr/a%C3%AFn_chock/appartements/appartement_a_vendre_bd_tah_55648276.htm,appartement a vendre bd tah,casablanca,9000000.0,2,1,Vendre,aÃ¯n chock,2.0,2.0,2.0,0,False,False,False,False,False,False,False,False,False,False,False,2024-07-15
https://www.avito.ma/fr/ma%C3%A2rif_extension/appartements/APPARTEMENT_NEUF_A_VENDRE_A_MAARIF_EXTENSION__53529691.htm,APPARTEMENT NEUF A VENDRE A MAARIF EXTENSION,casablanca,1560000.0,2,2,Vendre,maÃ¢rif extension,2.0,2.0,2.0,4,False,False,False,False,False,False,False,False,False,False,False,2024-05-04
https://www.avito.ma/fr/el_haddada/appartements/appartement_a_vendre_kenitra_el_haddada__55648059.htm,appartement a vendre kenitra el haddada,kenitra,650000.0,2,1,Vendre,el haddada,1.0,87.0,2.0,3,False,False,False,False,False,False,False,False,False,False,False,2024-05-09
https://www.avito.ma/fr/sidi_bernoussi/appartements/Appartement_%C3%A0_vendre_72_m%C2%B2_%C3%A0_Casablanca_55648003.htm,Appartement Ã  vendre 72 mÂ² Ã  Casablanca,casablanca,580000.0,2,1,Vendre,sidi bernoussi,2.0,2.0,2.0,2,False,False,False,False,False,False,False,False,True,False,False,2024-08-18
https://www.avito.ma/fr/oued_eddahab/appartements/Appartement_%C3%A0_vendre_84_m%C2%B2_%C3%A0_Temara_55647997.htm,Appartement Ã  vendre 84 mÂ² Ã  Temara,temara,750000.0,2,2,Vendre,oued eddahab,2.0,84.0,2.0,2,False,False,False,False,False,False,False,False,False,False,False,2024-11-19
https://www.avito.ma/fr/mimosas/appartements/appartement_d__lux_a_vendre_a_almansouria_55647833.htm,appartement d lux a vendre a almansouria,mohammedia,863183.3389957882,2,2,Vendre,mimosas,1.0,69.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,2024-09-02
https://www.avito.ma/fr/boujdade/appartements/Appartement_%C3%A0_vendre_73_m%C2%B2_%C3%A0_T%C3%A9touan_55373320.htm,Appartement Ã  vendre 73 mÂ² Ã  TÃ©touan,tetouan,570000.0,2,1,Vendre,boujdade,1.0,73.0,2.0,2,True,True,False,True,True,False,False,False,True,False,True,2024-08-11
https://www.avito.ma/fr/boujdade/appartements/Appartement_%C3%A0_vendre_69_m%C2%B2_%C3%A0_T%C3%A9touan_53603655.htm,Appartement Ã  vendre 69 mÂ² Ã  TÃ©touan,tetouan,530000.0,2,1,Vendre,boujdade,1.0,69.0,2.0,1,True,False,False,True,False,False,False,False,True,False,False,2024-10-20
https://www.avito.ma/fr/hay_hassani/appartements/appartement_a_vendre__55647452.htm,appartement a vendre,casablanca,870000.0,3,1,Vendre,hay hassani,3.0,3.0,3.0,3,False,False,False,True,False,False,False,False,True,False,False,2024-01-05
https://www.avito.ma/fr/bourgogne/appartements/Appartement_%C3%A0_vendre_67_m%C2%B2_%C3%A0_Casablanca_55647420.htm,Appartement Ã  vendre 67 mÂ² Ã  Casablanca,casablanca,890000.0,2,1,Vendre,bourgogne,2.0,2.0,2.0,7,True,True,True,True,False,False,False,False,False,False,True,2024-06-15
https://www.avito.ma/fr/annakhil/appartements/Appartement_%C3%A0_vendre_120_m%C2%B2_%C3%A0_Marrakech_55647402.htm,Appartement Ã  vendre 120 mÂ² Ã  Marrakech,marrakech,950000.0,3,1,Vendre,annakhil,1.0,120.0,3.0,2,False,False,False,False,False,False,False,False,False,False,False,2024-01-16
https://www.avito.ma/fr/amerchich/appartements/Appartement_%C3%A0_vendre_69_m%C2%B2_%C3%A0_Marrakech_55647123.htm,Appartement Ã  vendre 69 mÂ² Ã  Marrakech,marrakech,770000.0,2,1,Vendre,amerchich,1.0,69.0,2.0,1,True,True,False,True,True,False,False,False,True,False,False,2024-04-30
https://www.avito.ma/fr/malabata/appartements/Appartement_%C3%A0_vendre_110_m%C2%B2_%C3%A0_Tanger_55038118.htm,Appartement Ã  vendre 110 mÂ² Ã  Tanger,tanger,1400000.0,3,2,Vendre,malabata,3.0,3.0,3.0,1,True,False,True,True,True,False,True,False,True,False,False,2024-08-28
https://www.avito.ma/fr/errahma/appartements/appt_a_vendre__55646927.htm,appt a vendre,casablanca,920000.0,2,2,Vendre,errahma,2.0,2.0,2.0,1,True,True,False,False,True,False,False,False,True,False,True,2024-03-22
https://www.avito.ma/fr/hay_chmaou/appartements/Appartement_%C3%A0_vendre_69_m%C2%B2_%C3%A0_Sal%C3%A9_55646641.htm,Appartement Ã  vendre 69 mÂ² Ã  SalÃ©,sale,800000.0,2,2,Vendre,hay chmaou,1.0,2.0,2.0,1,True,False,False,False,True,False,False,False,True,False,False,2024-08-27
https://www.avito.ma/fr/sidi_moumen/appartements/vente_appartement__55646556.htm,vente appartement,casablanca,320000.0,2,1,Vendre,sidi moumen,2.0,2.0,2.0,3,False,False,False,False,False,False,False,False,False,False,False,2024-04-21
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_83_m%C2%B2_%C3%A0_Mekn%C3%A8s_55646272.htm,Appartement Ã  vendre 83 mÂ² Ã  MeknÃ¨s,meknes,480000.0,3,2,Vendre,autre secteur,3.0,3.0,3.0,3,True,True,False,False,False,False,False,False,True,False,False,2024-12-07
https://www.avito.ma/fr/les_princesses/appartements/Appartement_%C3%A0_vendre_119_m%C2%B2_%C3%A0_Casablanca_54274940.htm,Appartement Ã  vendre 119 mÂ² Ã  Casablanca,casablanca,1740000.0,3,2,Vendre,les princesses,3.0,3.0,3.0,5,True,False,False,False,False,False,False,False,True,False,False,2024-01-15
https://www.avito.ma/fr/triangle_d'or/appartements/TRIANGLE_D_OR_APPARTEMENT_A_VENDRE_80_m%C2%B2_54391102.htm,TRIANGLE DÂOR APPARTEMENT A VENDRE 80 mÂ²,casablanca,1500000.0,2,2,Vendre,triangle d'or,2.0,2.0,2.0,3,False,False,False,False,False,False,False,False,False,False,False,2024-03-12
https://www.avito.ma/fr/val_fleuri/appartements/VAL_FLEURI_BEL_APPARTEMENT_A_VENDRE_160_m%C2%B2_54834414.htm,VAL FLEURI BEL APPARTEMENT A VENDRE 160 mÂ²,casablanca,2480000.0,3,2,Vendre,val fleuri,3.0,3.0,3.0,2,True,False,False,False,True,False,False,False,True,False,False,2024-03-14
https://www.avito.ma/vi/55732322.htm,Appartement a vendre jardin d 'agadir,agadir,1200000.0,2,2,Vendre,hay massira,1.0,83.0,2.0,4,True,True,True,False,True,False,False,False,True,False,True,2024-03-05
https://www.avito.ma/vi/55714260.htm,Appartement Ã  vendre 81 mÂ² Ã  Dar Bouazza,dar bouazza,1350000.0,2,2,Vendre,toute la ville,1.0,81.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,2024-11-09
https://www.avito.ma/fr/plateau/appartements/Appartement_%C3%A0_vendre_70_m%C2%B2_%C3%A0_Safi__Plateau__55314568.htm,"Appartement Ã  vendre 70 mÂ² Ã  Safi, Plateau",safi,530000.0,2,1,Vendre,plateau,2.0,74.0,2.0,3,False,False,False,True,False,False,False,False,False,False,False,2024-05-01
https://www.avito.ma/fr/la_gironde/appartements/Vente_Appartement_Oulad_Ziane_55646135.htm,Vente Appartement Oulad Ziane,casablanca,1300000.0,3,2,Vendre,la gironde,3.0,3.0,3.0,4,True,False,False,False,False,False,False,False,True,False,False,2024-02-08
https://www.avito.ma/fr/route_ain_chkaf/appartements/excellente_affaire_complet_a_vendre__55645778.htm,excellente affaire complet a vendre,fes,2650000.0,3,2,Vendre,route ain chkaf,3.0,130.0,3.0,1,False,False,False,False,False,False,False,False,False,False,False,2024-10-24
